,add,admixtures,average_branch_length,average_root,descendant_sets,ghost_pops,iteration,likelihood,max_root,mhr,min_root,no_admixes,posterior,prior,proposal_type,rescale_adap_param,rescale_add_adap_param,rescale_admixtures_adap_param,rescale_constrained_adap_param,sliding_regraft_adap_param,total_branch_length,tree,origin,layer
0,0.28085875932288323,x2b;0.513,0.033530451511605025,0.08430442866153927,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5120,20.314138515959712,0.11025866996512307,0.005239983881978523,0.035373272295588586,1,6.6295753737091605,-13.684563142250552,rescale,0.03813840435161949,,,,,0.30177406360444525,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.009144639-0.088332980-0.012655453-0.043860631-0.001006070-0.010734967-0.063559826-0.002838214-0.069641286;0.513,3,0
0,0.25868024976056203,x2b;0.533,0.03387329865963303,0.08587015520645848,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5160,15.749913373389063,0.11411941768089912,2.3059843202309894e-73,0.037384787650992665,1,2.0645662490131187,-13.685347124375944,addadmix,,,,,,0.30485968793669727,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.009818121-0.088757255-0.012075982-0.048068591-0.001446646-0.009545754-0.060105896-0.005944931-0.069096513;0.533,3,0
0,0.2874002385073597,x2b;0.529,0.03609354272711537,0.08758744943773732,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5200,20.336770720119603,0.11149538563056388,0.0,0.04757838476354767,1,6.474000792236694,-13.862769927882908,rescale_constrained,,,,0.26123247716321335,,0.3248418845440383,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001117153-0.087960014-0.029025252-0.045583479-0.013075544-0.011624442-0.060100368-0.005811538-0.070544094;0.529,3,0
1,0.2874002385073597,x2b;0.503,0.03329986586980612,0.08599898213670612,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5240,21.43302412406956,0.10969302173783507,0.0005913127993134674,0.039510041320062174,1,7.757363180417965,-13.675660943651597,rescale_admixtures,,,0.09489535366570698,,,0.29969879282825507,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.010816468-0.080504463-0.005674042-0.043606584-0.003639058-0.018494302-0.061561208-0.004525229-0.070877438;0.503,3,0
0,0.25179440517891305,x2b;0.516,0.03407915899696193,0.0861907697864992,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5280,22.361977993235996,0.11078637746310327,4.1281061220206653e-196,0.03879916171838797,1,8.669729034845178,-13.692248958390818,deladmix,,,,,,0.3067124309726573,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007282531-0.079092086-0.009466923-0.043890694-0.008030070-0.019047823-0.063893798-0.003001885-0.073006621;0.516,3,0
0,0.2796885171761871,x2b;0.520,0.034303732412108,0.0852673866637717,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5320,22.81642649495734,0.10945223462286771,4.458871913933238e-199,0.04605839681148738,1,9.081242420995984,-13.735184073961356,deladmix,,,,,,0.30873359170897197,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003570595-0.080105232-0.021863937-0.044173158-0.002531540-0.018526610-0.063181822-0.002097255-0.072683443;0.520,3,0
0,0.2719166197736151,x2b;0.510,0.03466091750297259,0.08448960488662345,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5360,24.970431009342064,0.10611182650873202,4.057998200107464e-204,0.05078801667456278,1,11.219096044662889,-13.751334964679176,deladmix,,,,,,0.31194825752675326,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005225831-0.080559133-0.026619076-0.042790368-0.003884409-0.018603005-0.062981355-0.000340104-0.070944976;0.510,3,0
0,0.2719166197736151,x2b;0.512,0.035849554687918554,0.08574762204078183,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5400,24.453647999713212,0.10790192116024899,1.2030215461411981e-12,0.038952092858932405,1,10.622703005795001,-13.83094499391821,sliding_regraft,,,,,0.3048130697171239,0.322645992191267,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001915794-0.079653453-0.017494687-0.042111635-0.026537884-0.019189293-0.065437968-0.000352318-0.069952960;0.512,3,0
1,0.27191661977361503,x2b;0.513,0.0361204054640644,0.08594881668460466,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5440,24.44293302499318,0.10790192116024899,1.6225456921578127e-05,0.06544359840312948,1,10.593847560221901,-13.84908546477128,rescale_admixtures,,,0.08763961897022161,,,0.3250836491765796,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000185090-0.079994481-0.046057925-0.042111635-0.002143007-0.018848265-0.065437968-0.000352318-0.069952960;0.513,3,0
0,0.3209529857948331,x2b;0.513,0.035036709561055604,0.08496824998353811,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5480,23.016393922736825,0.10790192116024899,1.6403341304633676e-15,0.0549172324035913,1,9.190853585790723,-13.825540336946101,addadmix,,,,,,0.3153303860495004,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003702775-0.079994481-0.032013874-0.043358673-0.002916110-0.018848265-0.064190930-0.000352318-0.069952960;0.513,3,0
0,0.3209529857948331,x2b;0.504,0.033766917451860806,0.08387407620083451,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,5520,22.540414158977,0.10773234938304103,1.569766129976113e-11,0.03184653780314988,1,8.799919274268785,-13.740494884708216,addadmix,,,,,,0.30390225706674723,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005918325-0.078146961-0.007101810-0.042208149-0.013681546-0.018783680-0.065481478-0.000042723-0.072537586;0.504,3,0
0,0.26307267930278044,x2b;0.518,0.03489224952588197,0.0856270637568027,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5560,22.87489356473634,0.11055806591173269,0.00016191196290117976,0.04327334033754936,1,9.116908873207993,-13.757984691528346,addadmix,,,,,,0.31403024573293775,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002330322-0.078146961-0.022116615-0.042208149-0.012382732-0.065481478-0.069669146-0.018826403-0.002868439;0.518,3,0
0,0.2735383268279918,x2b;0.517,0.036401721151832406,0.08645261195392227,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5600,22.73083118991599,0.10641291351806861,0.0,0.05336613021756541,1,8.861282650503782,-13.869548539412207,rescale_constrained,,,,0.3131847378047643,,0.3276154903664916,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000554103-0.076599983-0.034385890-0.040330414-0.021780344-0.061453101-0.069456119-0.018426136-0.004629398;0.517,3,0
1,0.2735383268279918,x2b;0.499,0.03554093035411999,0.08667353813585511,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5640,23.491589110120913,0.10899757843611085,0.0,0.04820427505790103,1,9.679692797513045,-13.811896312607868,rescale,0.04334371725819658,,,,,0.3198683731870799,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000558709-0.076698852-0.028566941-0.040913792-0.015568414-0.062813353-0.070399254-0.019078625-0.005270433;0.499,3,0
0,0.2746761511261514,x2b;0.493,0.03644686772944928,0.08873871765325603,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5680,23.5297685520909,0.11125539009243172,2.3077392720583766e-07,0.05895901900132202,1,9.656058456320288,-13.873710095770612,sliding_regraft,,,,,0.30132229853574016,0.3280218095650435,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000898318-0.078690679-0.038262119-0.042620296-0.007444433-0.063198582-0.071672289-0.019798581-0.005436513;0.493,3,0
0,0.274676151126151,x2b;0.488,0.03462933561682443,0.087251462766355,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5720,23.645266380988687,0.11112259793216613,0.0004274228875480429,0.041237740469602435,1,9.893287109780431,-13.751979271208256,rescale_admixtures,,,0.0893230188378294,,,0.31166402055141984,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005508001-0.079467829-0.015582300-0.043036692-0.008946589-0.063085932-0.070889265-0.020147440-0.004999974;0.488,3,0
0,0.2746581861806886,x2b;0.503,0.034526947138032824,0.08694394080822733,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5760,24.3425824582755,0.10999613175588287,2.0201243336255668,0.030690816319953518,1,10.597478711151505,-13.745103747123997,rescale,0.043247004348595464,,,,,0.3107425242422954,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006974707-0.077661958-0.001809590-0.043288395-0.020669929-0.062572603-0.071723689-0.021906519-0.004135134;0.503,3,0
0,0.27001685007958426,x2b;0.481,0.033724933790224655,0.08453414980379284,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5800,23.22715873774905,0.10405945981887191,0.029687249043521057,0.028643404500935696,1,9.54041188171446,-13.68674685603459,sliding_regraft,,,,,0.2951627124081123,0.3035244041120219,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006449410-0.079493895-0.001520646-0.040704405-0.021458941-0.060474168-0.069868704-0.020673349-0.002880886;0.481,3,0
1,0.23939991801075122,x2b;0.463,0.034395724284335245,0.08684281183300745,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5840,20.405723890829904,0.10712026897425374,1.1336168492858472e-17,0.029122991128742948,1,6.704667178836866,-13.701056711993038,addadmix,,,,,,0.3095615185590172,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004978826-0.078984513-0.002552796-0.041909385-0.022302436-0.060696588-0.072031310-0.021591369-0.004514297;0.463,3,0
0,0.28303050516491524,x2b;0.502,0.03260568435097943,0.08512781815370347,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5880,21.379545706202407,0.10576095543133317,0.0,0.03577018631647145,1,7.754747918538035,-13.624797787664372,rescale_constrained,,,,0.3065864664693264,,0.29345115915881487,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.013419339-0.076003362-0.000237245-0.039512970-0.003985898-0.061151275-0.071930757-0.022113603-0.005096710;0.502,3,0
0,0.23514274301199284,x2b;0.502,0.03260568435097943,0.08512781815370347,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5920,19.68716448340092,0.10576095543133317,0.11376593275603687,0.03577018631647145,1,6.11025445788947,-13.57691002551145,rescale_add,,0.07696805526599773,,,,0.29345115915881487,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.013419339-0.076003362-0.000237245-0.039512970-0.003985898-0.061151275-0.071930757-0.022113603-0.005096710;0.502,3,0
0,0.26921985905444695,x2b;0.476,0.033576836712680774,0.08665853483307026,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,5960,23.138159602827727,0.10977423494835462,1.8365723381337288e-22,0.035659391922105696,1,9.462128670881116,-13.676030931946611,rescale_admixtures,,,0.08529489283686029,,,0.30219153041412694,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008648543-0.074873899-0.004261520-0.041810246-0.012230925-0.061888490-0.069653079-0.022749330-0.006075500;0.476,3,0
0,0.2327483470641998,x2b;0.474,0.03337793626664752,0.08562234917585228,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6000,20.79127919503844,0.10946553568343402,4.1785562560815655e-146,0.04163320387351837,1,7.165041308788835,-13.626237886249607,addadmix,,,,,,0.3004014263998277,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008727408-0.073760228-0.011193617-0.042206440-0.006523132-0.061843925-0.069019327-0.021712179-0.005415171;0.474,3,0
1,0.2995508752560003,x2b;0.489,0.033809166751203795,0.08379730446544759,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6040,22.097837753410204,0.1063531079964906,5.390109013303904e-09,0.03578864759540927,1,8.375915294961525,-13.72192245844868,rescale_admixtures,,,0.08515468786319434,,,0.30428250076083413,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005499387-0.072774231-0.010182378-0.043634311-0.016096631-0.060604332-0.073269884-0.020106882-0.002114466;0.489,3,0
0,0.2743639231491535,x2b;0.498,0.033997724834651744,0.08568227425610309,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6080,24.682873049330738,0.10847857339770639,0.6907159785315639,0.03254968804875618,1,10.973508698185242,-13.709364351145496,rescale_add,,0.08057132372693099,,,,0.3059795235118657,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007458482-0.077208520-0.005979895-0.040840847-0.014514431-0.064113164-0.073228311-0.019111311-0.003524563;0.498,3,0
0,0.2743639231491535,x2b;0.498,0.03617202298261593,0.0868943912256397,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6120,25.097801492660437,0.1077013877785685,2.0254483666978175e-09,0.029792534279883962,1,11.242811595447511,-13.854989897212926,rescale_add,,0.08089772690224367,,,,0.3255482068435434,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000632984-0.077208520-0.010048239-0.040840847-0.037617454-0.064113164-0.073228311-0.019111311-0.002747377;0.498,3,0
0,0.2620879795952754,x2b;0.499,0.03540882776437745,0.08544826212361303,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6160,23.207055230910555,0.1051495097780504,0.06147380914841205,0.04003042393163077,1,9.41545695359796,-13.791598277312595,sliding_regraft,,,,,0.28204854782941147,0.318679449879397,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001547108-0.076185792-0.018482395-0.039452436-0.024120739-0.064192806-0.073192985-0.020000921-0.001504267;0.499,3,0
0,0.299742863941259,x2b;0.523,0.03703607056567251,0.08844932006516038,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6200,20.55644441775985,0.11049650071573838,5.857932599760339e-05,0.03433424063942915,1,6.618205226864774,-13.938239190895075,rescale_add,,0.07861082804414404,,,,0.3333246350910526,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001576465-0.077819031-0.013896594-0.043067164-0.036610566-0.063195187-0.074064296-0.018861182-0.004234150;0.523,3,0
1,0.24240761054190035,x2b;0.523,0.03703607056567251,0.08848524428213111,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6240,19.724479949012675,0.11049650071573838,1.0576402950842858e-218,0.03460889474881265,1,5.843576011516959,-13.880903937495717,deladmix,,,,,,0.33332463509105265,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001576465-0.077544377-0.013896594-0.043067164-0.036610566-0.063195187-0.074064296-0.019135836-0.004234150;0.523,3,0
0,0.2866699858789375,x2b;0.526,0.037510839162501586,0.08870711408284793,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6280,21.220783343587755,0.12251809888318632,5.3098428531968614e-266,0.02148095603370963,1,7.263818983079872,-13.956964360507882,addadmix,,,,,,0.33759755246251427,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001077339-0.077544377-0.001267781-0.043067164-0.054011422-0.063195187-0.074064296-0.019135836-0.004234150;0.526,3,0
0,0.2717118299648974,x2b;0.518,0.03709483025491793,0.08755579998292914,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6320,20.16483260162022,0.11978848463308438,1.9737844662297458e-08,0.023012180484889632,1,6.250688962421336,-13.914143639198883,rescale_admixtures,,,0.08330417142649417,,,0.3338534722942614,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002821777-0.078416009-0.005116364-0.041761153-0.049550934-0.063217545-0.073697421-0.015074040-0.004198230;0.518,3,0
0,0.27686990166838776,x2b;0.505,0.03569639239859552,0.08693215722408146,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6360,22.085816144119235,0.10727231415914462,7.518838112904392e-07,0.04605172789575094,1,8.260176048418527,-13.825640095700708,addadmix,,,,,,0.32126753158735966,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006701198-0.078416009-0.020564391-0.041761052-0.015015674-0.063217646-0.074511806-0.018786140-0.002293616;0.505,3,0
0,0.27926514632842,x1830b-x2b;0.129-0.495,0.0342334486243114,0.08877645767876746,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s2.s4-s3-s4,0,6400,26.67131384962522,0.14927663146174577,1.736140477274178e-05,0.055484330300065984,2,3.902233584520083,-22.76908026510514,addadmix,,,,,,0.4108013834917368,w.a.w.w-w.a.c.w.2-c.c.w.1.0-w.c.1-c.0;0.005939138-0.002769089-0.040047248-0.013946802-0.077568924-0.086442750-0.019863483-0.025934421-0.051562713-0.063322192-0.020841683-0.002562942;0.495-0.129,3,0
1,0.27926514632842,x1830b-x2b;0.081-0.486,0.03396433521177192,0.08755956621700407,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s2.s4-s3-s4,0,6440,27.5829052276149,0.1492015880027024,6.733647334779831e-43,0.054390631214698615,2,4.831849071895046,-22.751056155719855,sliding_regraft,,,,,0.28358957681853597,0.407572022541263,w.a.w.w-w.a.c.w.2-c.c.w.1.0-w.c.1-c.0;0.004288268-0.000808870-0.039857627-0.012508624-0.073857314-0.087659924-0.018268583-0.027497488-0.054181378-0.064584794-0.021796005-0.002263148;0.486-0.081,3,0
0,0.27926514632842,x2b;0.493,0.03524256204428275,0.08644139748874802,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6480,24.46671627032447,0.1070323180415721,0.0032815362024558726,0.05215263811697495,1,10.669076620283686,-13.797639650040782,rescale_admixtures,,,0.07883578034901662,,,0.3171830583985447,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003626683-0.074411250-0.024276384-0.041565778-0.012564675-0.063536830-0.071022177-0.024249571-0.001929710;0.493,3,0
0,0.2687221874170466,x2b;0.493,0.03364897756744614,0.08529390511928238,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6520,24.390826273544008,0.10711640170607689,0.37635381506149695,0.03421794210789193,1,10.710461315530958,-13.68036495801305,rescale,0.04620019526254299,,,,,0.3028407981070153,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008155276-0.074411250-0.001813096-0.041565778-0.016157111-0.063536830-0.070938093-0.024249571-0.002013794;0.493,3,0
0,0.26491111115015026,x2b;0.493,0.03354278117556559,0.08493377093453644,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6560,24.573570462793214,0.10711640170607689,0.0,0.033262174580966974,1,10.904129178540867,-13.669441284252347,rescale_constrained,,,,0.30475858564312497,,0.3018850305800903,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008155276-0.074411250-0.001813096-0.041565778-0.016157111-0.063536830-0.070938093-0.023293803-0.002013794;0.493,3,0
0,0.2617241756098401,x2b;0.514,0.034629802088315106,0.08677925076074364,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6600,21.632273836394234,0.10889640334835603,1.921227588509533e-12,0.03797518311629395,1,7.893215298360653,-13.73905853803358,sliding_regraft,,,,,0.2772635830558721,0.31166821879483597,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009600429-0.075255371-0.005987061-0.041445854-0.018124225-0.064063057-0.071417037-0.022387693-0.003387492;0.514,3,0
1,0.2698478717374861,x2b;0.513,0.03570495605325786,0.08748181229378213,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6640,24.0324751351709,0.1096489663531525,0.09360016771418439,0.03152932981224683,1,10.213283511038039,-13.81919162413286,sliding_regraft,,,,,0.283758600980845,0.32134460447932073,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004993364-0.077130397-0.004589480-0.042951081-0.031183590-0.063626500-0.071852321-0.021946486-0.003071386;0.513,3,0
0,0.25187000304248364,x2b;0.487,0.03731121136107456,0.08975882254533227,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6680,21.422421880079128,0.11842376669198411,0.0,0.025978212646177862,1,7.513627751386789,-13.908794128692339,rescale_constrained,,,,0.29680617092110156,,0.3358009022496711,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000534876-0.077130397-0.003496851-0.042951081-0.048394229-0.067195015-0.071852321-0.021946486-0.002299646;0.487,3,0
0,0.25169890156379376,x2b;0.504,0.03528417715000375,0.08721011215199537,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6720,20.613113357363545,0.11267463505714145,7.99e-321,0.038840874099076286,1,6.840252743488167,-13.772860613875379,addadmix,,,,,,0.3175575943500338,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005176305-0.074952196-0.013150390-0.042782235-0.017747287-0.068149597-0.073342602-0.020514179-0.001742803;0.504,3,0
0,0.27364919869291116,x2b;0.489,0.03392973845857947,0.08601335741180656,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6760,25.13738573651608,0.11067937643078513,1.073061113018921,0.0364752639699055,1,11.433289557637073,-13.704096178879007,rescale_constrained,,,,0.3028741685220856,,0.30536764612721523,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008690605-0.076798389-0.006750445-0.043204909-0.010337678-0.065040583-0.071076939-0.021034213-0.002433884;0.489,3,0
0,0.27921475366044207,x2b;0.505,0.03608895762500526,0.0874496488170696,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6800,25.027528169206562,0.11067793667344109,2.127375110180436e-08,0.045693580052025506,1,11.173250817449285,-13.854277351757277,rescale_admixtures,,,0.07671423104312354,,,0.32480061862504733,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002286966-0.076798389-0.022372401-0.043204909-0.020552334-0.065040583-0.071078379-0.021034213-0.002432445;0.505,3,0
1,0.29435059962658616,x2b;0.503,0.03583627616793181,0.08706790807152906,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6840,24.275796981606618,0.10977565320767743,0.0,0.044363700952177544,1,10.423307348483519,-13.852489633123099,rescale_constrained,,,,0.30610681936741474,,0.3225264855113863,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002790683-0.075712537-0.019494134-0.042630745-0.021562748-0.065323760-0.071111846-0.022078883-0.001821148;0.503,3,0
0,0.2975113752832089,x2b;0.514,0.034384388311454246,0.08443696529641012,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6880,23.81499202960731,0.10668976493623808,1.0813829044801537,0.05075266841129735,1,10.05658309717534,-13.758408932431971,rescale_admixtures,,,0.07843659192796858,,,0.3094594948030882,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006507352-0.075847967-0.025210472-0.040150171-0.005769497-0.065147123-0.070399598-0.019034845-0.001392470;0.514,3,0
0,0.29751137528320903,x2b;0.543,0.03330854910690364,0.08356012540229153,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6920,22.533365103014148,0.10958922442038059,3.162436746323876e-15,0.037646453106021265,1,8.84701145508404,-13.686353647930108,rescale_add,,0.08217766299982893,,,,0.2997769419621327,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008247721-0.076282678-0.012292351-0.040205038-0.005772619-0.067163380-0.070485967-0.017106381-0.002220806;0.543,3,0
0,0.30139484697412294,x2b;0.520,0.035403065362230327,0.0857288793808135,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,6960,24.467914531027418,0.10943577876046746,0.00048393351790658543,0.038936743112692934,1,10.637395328328392,-13.830519202699026,rescale,0.049405999119247215,,,,,0.3186275882600729,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003266132-0.078079657-0.019113904-0.040570264-0.020464833-0.066417138-0.071710576-0.016556708-0.002448377;0.520,3,0
0,0.3080321262558534,x2b;0.536,0.034147714243428384,0.08472086783781643,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7000,23.613948670948957,0.10943577876046745,7.829616209603766e-19,0.04747451106176285,1,9.860870443071974,-13.753078227876983,rescale_admixtures,,,0.07797903293166002,,,0.30732942819085546,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006360217-0.078079657-0.024557587-0.040570264-0.000628905-0.066417138-0.071710576-0.016556708-0.002448377;0.536,3,0
1,0.3080321262558534,x2b;0.533,0.0350265854831391,0.08483684697325682,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7040,23.07217634427616,0.10652089288826289,0.0,0.03439429183174061,1,9.26023493596292,-13.811941408313238,rescale_constrained,,,,0.3134949107814703,,0.31523926934825186,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006538031-0.077920995-0.011745699-0.037896451-0.024019373-0.066838574-0.072383716-0.016110562-0.001785868;0.533,3,0
0,0.3080321262558534,x2b;0.524,0.034893408928280856,0.08424942271346787,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7080,22.42173144269873,0.10532230389453873,0.10987013641569515,0.03439429183174061,1,8.618709652213784,-13.803021790484944,rescale_add,,0.08101610481909456,,,,0.3140406803545277,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006538031-0.077920995-0.011745699-0.037896451-0.024019373-0.066838574-0.072383716-0.016110562-0.000587279;0.524,3,0
0,0.30803212625585336,x2b;0.538,0.036736987639292444,0.08538745368614184,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7120,23.219595673885124,0.10537427235295808,8.004668838995344e-06,0.03816319233779841,1,9.293098564819458,-13.926497109065666,sliding_regraft,,,,,0.27772730127230133,0.330632888753632,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001105739-0.077920995-0.020946892-0.037896451-0.036842681-0.066838574-0.072383716-0.016110562-0.000587279;0.538,3,0
0,0.2726211648151772,x2b;0.523,0.03608761439915768,0.08516164247556335,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7160,22.22938945146052,0.10853956613433269,2.589617765511997e-08,0.031608036083310254,1,8.381795652290474,-13.847593799170046,rescale_admixtures,,,0.07364527702110824,,,0.32478852959241916,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003560236-0.077920995-0.011937239-0.037896451-0.037553478-0.066838574-0.072383716-0.016110562-0.000587279;0.523,3,0
0,0.2693606992168692,x2b;0.530,0.034967785929770685,0.08512537593341414,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7200,23.625427945711635,0.10928034477540663,0.0012859296049145907,0.04936990033109179,1,9.856096116652525,-13.76933182905911,rescale_admixtures,,,0.07341181750809163,,,0.31471007336793616,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004486520-0.079527030-0.029318841-0.038405261-0.006072018-0.069634280-0.070460780-0.015564539-0.001240804;0.530,3,0
