,iteration,posterior,mhr,no_admixes,tree_identifier,average_branch_length,total_branch_length,tree_identifier_new_tree,backward_choices,backward_density,forward_density,forward_choices,proposal_type,prior,branch_prior,no_admix_prior,top_prior,origin,layer
5652,5652,-12.5852914269,0.962290195042,1,w.w.a-c.w.0.w-c.0.w-c.0,0.998124209697,6.98686946788,w.w.a-c.w.0.w-c.0.w-c.0,,,,,rescale,-12.5852914269,-6.98686946788,-1.38629436112,-4.21212759788,1,1
5653,5653,-12.5852914269,0.0902115655994,1,w.w.a-c.w.0.w-c.0.w-c.0,0.951032320483,9.51032320483,w.w.a-w.w.a.w-c.w.0.w.w-c.0.w.w-c.0.w-c.0,3.0,1,0.15711534407423497,35.0,addadmix,-19.2983999059,-9.51032320483,-2.07944154168,-7.70863515934,1,1
5654,5654,-12.5852914269,1.0,1,w.w.a-c.w.0.w-c.0.w-c.0,0.998124209697,6.98686946788,w.w.a-c.w.0.w-c.0.w-c.0,,,,,regraft,-12.5852914269,-6.98686946788,-1.38629436112,-4.21212759788,1,1
5655,5655,-12.6234553805,0.962555113589,1,w.w.a-c.w.0.w-c.0.w-c.0,1.00357620307,7.02503342147,w.w.a-c.w.0.w-c.0.w-c.0,,,,,rescale,-12.6234553805,-7.02503342147,-1.38629436112,-4.21212759788,1,1
5656,5656,-12.6234553805,0.803680237558,1,w.w.a-c.w.0.w-c.0.w-c.0,1.13582230134,11.3582230134,w.w.a-c.w.0.w-c.0.w-a.w-c.0.w-c.0,3.0,1,0.0051965096867010261,7.0,addadmix,-18.9490751371,-11.3582230134,-2.07944154168,-5.51141058201,1,1
5657,5657,-12.6234553805,0.0351197903255,1,w.w.a-c.w.0.w-c.0.w-c.0,0.775434552539,7.75434552539,w.a.a-c.w.0.w.w-c.w.0.w-c.0.w-c.0,4.0,1,2.2055311024787931,49.0,addadmix,-17.6870034552,-7.75434552539,-2.07944154168,-7.85321638816,1,1
5658,5658,-5.90543284984,4.77423736626,1,w.w.a-c.w.0.w-c.0.w-c.0,1.02841834515,4.11367338061,c.w.0-c.0,16.0,0.046173615290361146,1.0,2.0,deladmix,-5.90543284984,-4.11367338061,-0.69314718056,-1.09861228867,1,1
5659,5659,-5.90543284984,1.0,0,c.w.0-c.0,1.02841834515,4.11367338061,c.w.0-c.0,,,,,deladmix,-5.90543284984,-4.11367338061,-0.69314718056,-1.09861228867,1,1
5660,5660,-5.90759766824,0.997837523131,0,c.w.0-c.0,1.02895954975,4.11583819901,c.w.0-c.0,,,,,rescale,-5.90759766824,-4.11583819901,-0.69314718056,-1.09861228867,1,1
5661,5661,-5.90759766824,1.0,0,c.w.0-c.0,1.02895954975,4.11583819901,c.w.0-c.0,,,,,deladmix,-5.90759766824,-4.11583819901,-0.69314718056,-1.09861228867,1,1
5662,5662,-5.90580994911,1.00178931805,0,c.w.0-c.0,1.02851261997,4.11405047988,c.w.0-c.0,,,,,rescale,-5.90580994911,-4.11405047988,-0.69314718056,-1.09861228867,1,1
5663,5663,-5.90580994911,0.0925462753574,0,c.w.0-c.0,0.626991907698,4.38894335388,c.w.0-a.w-w.c.1-c.0,2.0,1,3.6481616938589392,8.0,addadmix,-8.37792740045,-4.38894335388,-1.38629436112,-2.60268968544,1,1
5664,5664,-3.93595945919,0.821889620855,0,c.w.0-c.0,0.536049997492,2.14419998997,c.0.w-c.0,,,,,regraft,-3.93595945919,-2.14419998997,-0.69314718056,-1.09861228867,1,1
5665,5665,-3.93595945919,0.0187925481312,0,c.0.w-c.0,0.450160884656,3.15112619259,w.a.w-c.0.w.w-c.0.w-c.0,2.0,1,3.456123941517268,16.0,addadmix,-8.74954815159,-3.15112619259,-1.38629436112,-4.21212759788,1,1
5666,5666,-3.92337076823,1.01266826209,0,c.0.w-c.0,0.53290282475,2.131611299,c.0.w-c.0,,,,,rescale,-3.92337076823,-2.131611299,-0.69314718056,-1.09861228867,1,1
5667,5667,-4.30287333888,1.0,0,c.0.w-c.0,0.627778467414,2.51111386965,c.0.w-c.0,,,,,regraft,-4.30287333888,-2.51111386965,-0.69314718056,-1.09861228867,1,1
5668,5668,-8.08140555215,0.353186714164,0,c.0.w-c.0,0.386589592066,2.70612714446,c.0.a-c.0.w-c.0,2.0,1,0.51771403507209124,16.0,addadmix,-8.08140555215,-2.70612714446,-1.38629436112,-3.98898404656,1,1
5669,5669,-8.08140555215,0.0012444644485,1,c.0.a-c.0.w-c.0,0.310857840573,3.10857840573,c.0.a-c.0.a-c.w.0-c.0,3.0,1,139.88151493972592,42.0,addadmix,-12.4687171428,-3.10857840573,-2.07944154168,-7.28069719538,1,1
5670,5670,-8.08140555215,0.0229349741239,1,c.0.a-c.0.w-c.0,1.14620271916,11.4620271916,a.w.a-c.0.w.w.w-c.0.w.w-c.w.0-c.0,4.0,1,0.0008825797957623476,49.0,addadmix,-21.3946851214,-11.4620271916,-2.07944154168,-7.85321638816,1,1
5671,5671,-8.07476816411,1.00665946432,1,c.0.a-c.0.w-c.0,0.385641393774,2.69948975642,c.0.a-c.0.w-c.0,,,,,rescale,-8.07476816411,-2.69948975642,-1.38629436112,-3.98898404656,1,1
5672,5672,-8.05568965467,1.01926166714,1,c.0.a-c.0.w-c.0,0.382915892426,2.68041124698,c.0.a-c.0.w-c.0,,,,,rescale,-8.05568965467,-2.68041124698,-1.38629436112,-3.98898404656,1,1
5673,5673,-8.05568965467,0.639890118398,1,c.0.a-c.0.w-c.0,0.382915892426,2.68041124698,w.w.a-w.c.1.w-c.0.w-c.0,,,,,regraft,-8.27883320598,-2.68041124698,-1.38629436112,-4.21212759788,1,1
5674,5674,-8.05568965467,1.0,1,c.0.a-c.0.w-c.0,0.382915892426,2.68041124698,c.0.a-c.0.w-c.0,,,,,regraft,-8.05568965467,-2.68041124698,-1.38629436112,-3.98898404656,1,1
5675,5675,-3.82380974513,10.6622596443,1,c.0.a-c.0.w-c.0,0.508012568975,2.0320502759,c.0.w-c.0,16.0,1.2389596091391535,1.0,2.0,deladmix,-3.82380974513,-2.0320502759,-0.69314718056,-1.09861228867,1,1
5676,5676,-3.82380974513,1.0,0,c.0.w-c.0,0.508012568975,2.0320502759,c.0.w-c.0,,,,,deladmix,-3.82380974513,-2.0320502759,-0.69314718056,-1.09861228867,1,1
5677,5677,-3.83380458056,0.990054946937,0,c.0.w-c.0,0.510511277834,2.04204511134,c.0.w-c.0,,,,,rescale,-3.83380458056,-2.04204511134,-0.69314718056,-1.09861228867,1,1
5678,5678,-3.82978363265,1.00402904277,0,c.0.w-c.0,0.509506040857,2.03802416343,c.0.w-c.0,,,,,rescale,-3.82978363265,-2.03802416343,-0.69314718056,-1.09861228867,1,1
5679,5679,-3.82905094268,1.00073295846,0,c.0.w-c.0,0.509322868363,2.03729147345,c.0.w-c.0,,,,,rescale,-3.82905094268,-2.03729147345,-0.69314718056,-1.09861228867,1,1
5680,5680,-3.86314343312,0.966482110145,0,c.0.w-c.0,0.517845990974,2.0713839639,c.0.w-c.0,,,,,rescale,-3.86314343312,-2.0713839639,-0.69314718056,-1.09861228867,1,1
5681,5681,-3.72490081883,1.0,0,c.0.w-c.0,0.483285337401,1.9331413496,c.0.w-c.0,,,,,regraft,-3.72490081883,-1.9331413496,-0.69314718056,-1.09861228867,1,1
5682,5682,-3.72490081883,0.0232694007557,0,c.0.w-c.0,0.671541024281,4.70078716997,w.a.w-c.0.w.w-c.0.w-c.0,2.0,1,0.47986488002480343,16.0,addadmix,-10.299209129,-4.70078716997,-1.38629436112,-4.21212759788,1,1
5683,5683,-3.72490081883,0.00987905451001,0,c.0.w-c.0,0.452151874179,3.16506311925,w.a.w-c.0.w.w-c.w.0-c.0,2.0,1,5.2498302955879685,16.0,addadmix,-8.76348507825,-3.16506311925,-1.38629436112,-4.21212759788,1,1
5684,5684,-3.73319228467,0.991742813556,0,c.0.w-c.0,0.485358203861,1.94143281544,c.0.w-c.0,,,,,rescale,-3.73319228467,-1.94143281544,-0.69314718056,-1.09861228867,1,1
5685,5685,-3.29586572257,1.0,0,c.0.w-c.0,0.376026563335,1.50410625334,c.0.w-c.0,,,,,regraft,-3.29586572257,-1.50410625334,-0.69314718056,-1.09861228867,1,1
5686,5686,-3.29586572257,1.0,0,c.0.w-c.0,0.376026563335,1.50410625334,c.0.w-c.0,,,,,deladmix,-3.29586572257,-1.50410625334,-0.69314718056,-1.09861228867,1,1
5687,5687,-5.80393791932,1.0,0,c.0.w-c.0,1.00304461252,4.0121784501,c.0.w-c.0,,,,,regraft,-5.80393791932,-4.0121784501,-0.69314718056,-1.09861228867,1,1
5688,5688,-5.80393791932,1.0,0,c.0.w-c.0,1.00304461252,4.0121784501,c.0.w-c.0,,,,,deladmix,-5.80393791932,-4.0121784501,-0.69314718056,-1.09861228867,1,1
5689,5689,-5.80236389937,1.00157525937,0,c.0.w-c.0,1.00265110754,4.01060443015,c.0.w-c.0,,,,,rescale,-5.80236389937,-4.01060443015,-0.69314718056,-1.09861228867,1,1
5690,5690,-5.80236389937,0.0257322745825,0,c.0.w-c.0,0.935107573235,6.54575301265,w.a.w-c.0.w.w-c.0.w-c.0,2.0,1,0.54751781666965471,16.0,addadmix,-12.1441749716,-6.54575301265,-1.38629436112,-4.21212759788,1,1
5691,5691,-5.78501843207,1.01749677348,0,c.0.w-c.0,0.99831474071,3.99325896284,c.0.w-c.0,,,,,rescale,-5.78501843207,-3.99325896284,-0.69314718056,-1.09861228867,1,1
5692,5692,-5.78501843207,0.0256064855652,0,c.0.w-c.0,0.924631810937,6.47242267656,w.a.w-c.0.w.w-c.0.w-c.0,2.0,1,0.58188930635029179,16.0,addadmix,-12.0708446356,-6.47242267656,-1.38629436112,-4.21212759788,1,1
5693,5693,-5.78501843207,0.329015491895,0,c.0.w-c.0,1.22677259242,4.90709036969,w.c.1-c.0,,,,,regraft,-6.69884983892,-4.90709036969,-0.69314718056,-1.09861228867,1,1
5694,5694,-6.01977198341,1.0,0,c.0.w-c.0,1.05700312855,4.22801251418,c.0.w-c.0,,,,,regraft,-6.01977198341,-4.22801251418,-0.69314718056,-1.09861228867,1,1
5695,5695,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,regraft,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5696,5696,-5.6079513199,0.0143492323245,0,c.0.w-c.0,1.03009740101,7.21068180708,a.w.w-w.c.w.1-c.0.w-c.0,2.0,1,0.41575793722826687,16.0,addadmix,-12.8091037661,-7.21068180708,-1.38629436112,-4.21212759788,1,1
5697,5697,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5698,5698,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5699,5699,-5.6079513199,0.278526466326,0,c.0.w-c.0,0.579810028131,4.05867019692,c.0.w-a.w-w.c.2-c.0,2.0,1,1.2521143845593028,8.0,addadmix,-8.04765424348,-4.05867019692,-1.38629436112,-2.60268968544,1,1
5700,5700,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5701,5701,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5702,5702,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5703,5703,-5.6079513199,0.144036481304,0,c.0.w-c.0,0.230214442881,0.920857771522,w.c.1-c.0,,,,,regraft,-2.71261724075,-0.920857771522,-0.69314718056,-1.09861228867,1,1
5704,5704,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5705,5705,-5.6079513199,1.0,0,c.0.w-c.0,0.954047962668,3.81619185067,c.0.w-c.0,,,,,deladmix,-5.6079513199,-3.81619185067,-0.69314718056,-1.09861228867,1,1
5706,5706,-5.60234574465,1.00562131588,0,c.0.w-c.0,0.952646568856,3.81058627542,c.0.w-c.0,,,,,rescale,-5.60234574465,-3.81058627542,-0.69314718056,-1.09861228867,1,1
5707,5707,-5.60234574465,0.0612467761428,0,c.0.w-c.0,0.952646568856,3.81058627542,w.c.1-c.0,,,,,regraft,-5.60234574465,-3.81058627542,-0.69314718056,-1.09861228867,1,1
5708,5708,-5.60234574465,0.00529868602527,0,c.0.w-c.0,0.579448673336,4.05614071336,w.w.a-w.c.w.1-c.0.w-c.0,2.0,1,26.246194914670653,16.0,addadmix,-9.65456267235,-4.05614071336,-1.38629436112,-4.21212759788,1,1
5709,5709,-5.60234574465,1.0,0,c.0.w-c.0,0.952646568856,3.81058627542,c.0.w-c.0,,,,,deladmix,-5.60234574465,-3.81058627542,-0.69314718056,-1.09861228867,1,1
5710,5710,-5.40205159899,1.0,0,c.0.w-c.0,0.90257303244,3.61029212976,c.0.w-c.0,,,,,regraft,-5.40205159899,-3.61029212976,-0.69314718056,-1.09861228867,1,1
5711,5711,-5.41026738369,0.991817872623,0,c.0.w-c.0,0.904626978615,3.61850791446,c.0.w-c.0,,,,,rescale,-5.41026738369,-3.61850791446,-0.69314718056,-1.09861228867,1,1
5712,5712,-5.41026738369,1.0,0,c.0.w-c.0,0.904626978615,3.61850791446,c.0.w-c.0,,,,,deladmix,-5.41026738369,-3.61850791446,-0.69314718056,-1.09861228867,1,1
5713,5713,-5.37706319142,1.03376160382,0,c.0.w-c.0,0.896325930548,3.58530372219,c.0.w-c.0,,,,,rescale,-5.37706319142,-3.58530372219,-0.69314718056,-1.09861228867,1,1
5714,5714,-3.95255065342,1.0,0,c.0.w-c.0,0.540197796049,2.1607911842,c.0.w-c.0,,,,,regraft,-3.95255065342,-2.1607911842,-0.69314718056,-1.09861228867,1,1
5715,5715,-3.95255065342,1.0,0,c.0.w-c.0,0.540197796049,2.1607911842,c.0.w-c.0,,,,,deladmix,-3.95255065342,-2.1607911842,-0.69314718056,-1.09861228867,1,1
5716,5716,-3.94753834051,1.00502489557,0,c.0.w-c.0,0.53894471782,2.15577887128,c.0.w-c.0,,,,,rescale,-3.94753834051,-2.15577887128,-0.69314718056,-1.09861228867,1,1
5717,5717,-3.94753834051,1.0,0,c.0.w-c.0,0.53894471782,2.15577887128,c.0.w-c.0,,,,,regraft,-3.94753834051,-2.15577887128,-0.69314718056,-1.09861228867,1,1
5718,5718,-3.94753834051,6.60290054655e-05,0,c.0.w-c.0,0.363609846498,2.54526892548,w.w.a-w.c.w.1-c.0.w-c.0,2.0,1,1823.8509174407045,16.0,addadmix,-8.14369088448,-2.54526892548,-1.38629436112,-4.21212759788,1,1
5719,5719,-3.94015743143,1.00740821513,0,c.0.w-c.0,0.537099490551,2.1483979622,c.0.w-c.0,,,,,rescale,-3.94015743143,-2.1483979622,-0.69314718056,-1.09861228867,1,1
5720,5720,-3.94015743143,0.0047806881773,0,c.0.w-c.0,0.499222329906,3.49455630935,w.a.w-c.0.w.w-c.0.w-c.0,2.0,1,9.6773826512715946,16.0,addadmix,-9.09297826834,-3.49455630935,-1.38629436112,-4.21212759788,1,1
5721,5721,-3.94015743143,0.691052801123,0,c.0.w-c.0,0.49880695529,3.49164868703,c.0.w-a.w-c.0.w-c.0,2.0,1,0.16785716063700395,8.0,addadmix,-7.4806327336,-3.49164868703,-1.38629436112,-2.60268968544,1,1
5722,5722,-4.69731403531,0.47327000485,0,c.0.w-c.0,0.726388641521,2.90555456608,c.w.0-c.0,,,,,regraft,-4.69731403531,-2.90555456608,-0.69314718056,-1.09861228867,1,1
5723,5723,-4.69731403531,1.0,0,c.w.0-c.0,0.726388641521,2.90555456608,c.w.0-c.0,,,,,regraft,-4.69731403531,-2.90555456608,-0.69314718056,-1.09861228867,1,1
5724,5724,-4.69731403531,0.177388590308,0,c.w.0-c.0,0.469309564138,3.28516694897,c.w.0-a.w-c.0.w-c.0,2.0,1,1.7140687466392772,8.0,addadmix,-7.27415099553,-3.28516694897,-1.38629436112,-2.60268968544,1,1
5725,5725,-4.69731403531,0.149925909937,0,c.w.0-c.0,0.700966442081,4.90676509457,a.w.w-c.w.0.w-c.w.0-c.0,2.0,1,0.16028249354383536,16.0,addadmix,-10.5051870536,-4.90676509457,-1.38629436112,-4.21212759788,1,1
5726,5726,-4.69731403531,1.0,0,c.w.0-c.0,0.726388641521,2.90555456608,c.w.0-c.0,,,,,deladmix,-4.69731403531,-2.90555456608,-0.69314718056,-1.09861228867,1,1
5727,5727,-4.69731403531,0.00175250520926,0,c.w.0-c.0,0.765743101298,5.36020170908,w.a.w-w.w.c.2-c.w.0-c.0,2.0,1,8.7132153204610301,16.0,addadmix,-10.9586236681,-5.36020170908,-1.38629436112,-4.21212759788,1,1
5728,5728,-4.29818970712,2.11295875452,0,c.w.0-c.0,0.626607559473,2.50643023789,c.0.w-c.0,,,,,regraft,-4.29818970712,-2.50643023789,-0.69314718056,-1.09861228867,1,1
5729,5729,-4.29818970712,0.256000751943,0,c.0.w-c.0,0.393757636365,2.75630345455,c.0.w-a.w-w.c.2-c.0,2.0,1,1.3522521535698,8.0,addadmix,-6.74528750112,-2.75630345455,-1.38629436112,-2.60268968544,1,1
5730,5730,-6.71219836426,0.256000751943,0,c.0.w-c.0,0.389030616813,2.72321431769,c.0.w-a.w-w.c.2-c.0,2.0,1,1.3977455276077275,8.0,addadmix,-6.71219836426,-2.72321431769,-1.38629436112,-2.60268968544,1,1
5731,5731,-6.71219836426,0.0207028273152,1,c.0.w-a.w-w.c.2-c.0,0.285317507653,2.85317507653,a.w.w-c.0.c.2-a.w-w.c.2-c.0,4.0,1,5.3140425304527605,49.0,addadmix,-11.4248564532,-2.85317507653,-2.07944154168,-6.49223983502,1,1
5732,5732,-6.71219836426,0.000329270170653,1,c.0.w-a.w-w.c.2-c.0,0.302792046535,3.02792046535,c.0.w-a.w-a.c.2-w.c.2-c.0,3.0,1,237.50322828672137,28.0,addadmix,-11.4942413264,-3.02792046535,-2.07944154168,-6.38687931936,1,1
5733,5733,-4.29818970712,3.90623852629,1,c.0.w-a.w-w.c.2-c.0,0.626607559473,2.50643023789,c.0.w-c.0,8.0,1.3977455276077275,1.0,2.0,deladmix,-4.29818970712,-2.50643023789,-0.69314718056,-1.09861228867,1,1
5734,5734,-4.29796024519,1.00022948826,0,c.0.w-c.0,0.62655019399,2.50620077596,c.0.w-c.0,,,,,rescale,-4.29796024519,-2.50620077596,-0.69314718056,-1.09861228867,1,1
5735,5735,-4.29796024519,0.0223259277182,0,c.0.w-c.0,0.23688696483,0.947547859318,w.c.1-c.0,,,,,regraft,-2.73930732855,-0.947547859318,-0.69314718056,-1.09861228867,1,1
5736,5736,-4.29796024519,0.241636035044,0,c.0.w-c.0,0.62655019399,2.50620077596,c.w.0-c.0,,,,,regraft,-4.29796024519,-2.50620077596,-0.69314718056,-1.09861228867,1,1
5737,5737,-4.29796024519,0.132319747106,0,c.0.w-c.0,0.594064529321,4.15845170524,c.0.a-c.w.0-c.0,2.0,1,0.32180987210834361,16.0,addadmix,-9.53373011293,-4.15845170524,-1.38629436112,-3.98898404656,1,1
5738,5738,-4.27138702344,1.02692943807,0,c.0.w-c.0,0.619906888554,2.47962755421,c.0.w-c.0,,,,,rescale,-4.27138702344,-2.47962755421,-0.69314718056,-1.09861228867,1,1
5739,5739,-4.2828497555,0.988602714754,0,c.0.w-c.0,0.622772571567,2.49109028627,c.0.w-c.0,,,,,rescale,-4.2828497555,-2.49109028627,-0.69314718056,-1.09861228867,1,1
5740,5740,-4.2828497555,0.183950120386,0,c.0.w-c.0,0.622772571567,2.49109028627,w.c.1-c.0,,,,,regraft,-4.2828497555,-2.49109028627,-0.69314718056,-1.09861228867,1,1
5741,5741,-4.31640448943,0.967001981964,0,c.0.w-c.0,0.63116125505,2.5246450202,c.0.w-c.0,,,,,rescale,-4.31640448943,-2.5246450202,-0.69314718056,-1.09861228867,1,1
5742,5742,-4.32418779134,0.992246909552,0,c.0.w-c.0,0.633107080527,2.53242832211,c.0.w-c.0,,,,,rescale,-4.32418779134,-2.53242832211,-0.69314718056,-1.09861228867,1,1
5743,5743,-4.32418779134,0.00305423069986,0,c.0.w-c.0,0.462059335004,3.23441534503,w.a.w-c.w.w.0-c.0.w-c.0,2.0,1,28.847391236817739,16.0,addadmix,-8.83283730403,-3.23441534503,-1.38629436112,-4.21212759788,1,1
5744,5744,-4.32418779134,1.0,0,c.0.w-c.0,0.633107080527,2.53242832211,c.0.w-c.0,,,,,deladmix,-4.32418779134,-2.53242832211,-0.69314718056,-1.09861228867,1,1
5745,5745,-4.34330138774,0.981067910123,0,c.0.w-c.0,0.637885479629,2.55154191852,c.0.w-c.0,,,,,rescale,-4.34330138774,-2.55154191852,-0.69314718056,-1.09861228867,1,1
5746,5746,-4.34330138774,1.0,0,c.0.w-c.0,0.637885479629,2.55154191852,c.0.w-c.0,,,,,deladmix,-4.34330138774,-2.55154191852,-0.69314718056,-1.09861228867,1,1
5747,5747,-4.34330138774,1.0,0,c.0.w-c.0,0.637885479629,2.55154191852,c.0.w-c.0,,,,,deladmix,-4.34330138774,-2.55154191852,-0.69314718056,-1.09861228867,1,1
5748,5748,-4.34330138774,0.00306972358191,0,c.0.w-c.0,0.421732688609,2.95212882026,a.w.w-w.c.w.1-c.0.w-c.0,2.0,1,38.79765901202186,16.0,addadmix,-8.55055077926,-2.95212882026,-1.38629436112,-4.21212759788,1,1
5749,5749,-2.87326687645,1.0,0,c.0.w-c.0,0.270376851806,1.08150740723,c.0.w-c.0,,,,,regraft,-2.87326687645,-1.08150740723,-0.69314718056,-1.09861228867,1,1
5750,5750,-2.87326687645,0.0433539118036,0,c.0.w-c.0,0.279286819449,1.95500773614,c.0.w-a.w-c.0.w-c.0,2.0,1,4.279892091498315,8.0,addadmix,-5.94399178271,-1.95500773614,-1.38629436112,-2.60268968544,1,1
5751,5751,-2.85774456854,1.0156434047,0,c.0.w-c.0,0.266496274827,1.06598509931,c.0.w-c.0,,,,,rescale,-2.85774456854,-1.06598509931,-0.69314718056,-1.09861228867,1,1
5752,5752,-2.85774456854,3.79507221947,0,c.0.w-c.0,0.266496274827,1.06598509931,c.w.0-c.0,,,,,regraft,-2.85774456854,-1.06598509931,-0.69314718056,-1.09861228867,1,1
5753,5753,-2.85495033788,1.00279813815,0,c.w.0-c.0,0.265797717164,1.06319086866,c.w.0-c.0,,,,,rescale,-2.85495033788,-1.06319086866,-0.69314718056,-1.09861228867,1,1
5754,5754,-2.85938363308,0.995576517353,0,c.w.0-c.0,0.266906040962,1.06762416385,c.w.0-c.0,,,,,rescale,-2.85938363308,-1.06762416385,-0.69314718056,-1.09861228867,1,1
5755,5755,-2.85938363308,1.0,0,c.w.0-c.0,0.266906040962,1.06762416385,c.w.0-c.0,,,,,deladmix,-2.85938363308,-1.06762416385,-0.69314718056,-1.09861228867,1,1
5756,5756,-2.84886097288,1.01057821808,0,c.w.0-c.0,0.264275375914,1.05710150366,c.w.0-c.0,,,,,rescale,-2.84886097288,-1.05710150366,-0.69314718056,-1.09861228867,1,1
5757,5757,-2.84886097288,1.0,0,c.w.0-c.0,0.264275375914,1.05710150366,c.w.0-c.0,,,,,deladmix,-2.84886097288,-1.05710150366,-0.69314718056,-1.09861228867,1,1
5758,5758,-2.86466673653,0.984318491923,0,c.w.0-c.0,0.268226816826,1.0729072673,c.w.0-c.0,,,,,rescale,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5759,5759,-2.86466673653,1.0,0,c.w.0-c.0,0.268226816826,1.0729072673,c.w.0-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5760,5760,-2.86466673653,1.0,0,c.w.0-c.0,0.268226816826,1.0729072673,c.w.0-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5761,5761,-5.12176150073,2.4074542572,0,c.w.0-c.0,0.832500507875,3.3300020315,w.c.1-c.0,,,,,regraft,-5.12176150073,-3.3300020315,-0.69314718056,-1.09861228867,1,1
5762,5762,-2.86466673653,0.1505807126,0,w.c.1-c.0,0.268226816826,1.0729072673,c.0.w-c.0,,,,,regraft,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5763,5763,-2.86466673653,1.0,0,c.0.w-c.0,0.268226816826,1.0729072673,c.0.w-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5764,5764,-2.86466673653,1.0,0,c.0.w-c.0,0.268226816826,1.0729072673,c.0.w-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5765,5765,-2.86466673653,1.0,0,c.0.w-c.0,0.268226816826,1.0729072673,c.0.w-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5766,5766,-2.86466673653,1.0,0,c.0.w-c.0,0.268226816826,1.0729072673,c.0.w-c.0,,,,,deladmix,-2.86466673653,-1.0729072673,-0.69314718056,-1.09861228867,1,1
5767,5767,-2.85243101372,1.01231088551,0,c.0.w-c.0,0.265167886124,1.0606715445,c.0.w-c.0,,,,,rescale,-2.85243101372,-1.0606715445,-0.69314718056,-1.09861228867,1,1
5768,5768,-2.85243101372,1.0,0,c.0.w-c.0,0.265167886124,1.0606715445,c.0.w-c.0,,,,,deladmix,-2.85243101372,-1.0606715445,-0.69314718056,-1.09861228867,1,1
5769,5769,-2.87108911571,0.981514882874,0,c.0.w-c.0,0.26983241162,1.07932964648,c.0.w-c.0,,,,,rescale,-2.87108911571,-1.07932964648,-0.69314718056,-1.09861228867,1,1
5770,5770,-2.87108911571,0.0378952700632,0,c.0.w-c.0,0.181862658901,1.27303861231,w.w.a-c.w.w.0-c.0.w-c.0,2.0,1,3.8651444731693259,16.0,addadmix,-6.87146057131,-1.27303861231,-1.38629436112,-4.21212759788,1,1
5771,5771,-2.93070382981,0.942127452085,0,c.0.w-c.0,0.284736090146,1.13894436058,c.0.w-c.0,,,,,rescale,-2.93070382981,-1.13894436058,-0.69314718056,-1.09861228867,1,1
5772,5772,-2.93070382981,1.0,0,c.0.w-c.0,0.284736090146,1.13894436058,c.0.w-c.0,,,,,regraft,-2.93070382981,-1.13894436058,-0.69314718056,-1.09861228867,1,1
5773,5773,-2.93070382981,0.000848237500349,0,c.0.w-c.0,0.31702830834,2.21919815838,w.a.w-c.0.w.w-c.w.0-c.0,2.0,1,71.156035184621658,16.0,addadmix,-7.81762011738,-2.21919815838,-1.38629436112,-4.21212759788,1,1
5774,5774,-2.93070382981,1.0,0,c.0.w-c.0,0.284736090146,1.13894436058,c.0.w-c.0,,,,,deladmix,-2.93070382981,-1.13894436058,-0.69314718056,-1.09861228867,1,1
5775,5775,-2.93070382981,1.0,0,c.0.w-c.0,0.284736090146,1.13894436058,c.0.w-c.0,,,,,deladmix,-2.93070382981,-1.13894436058,-0.69314718056,-1.09861228867,1,1
5776,5776,-3.41866481153,1.49963979183,0,c.0.w-c.0,0.406726335575,1.6269053423,c.w.0-c.0,,,,,regraft,-3.41866481153,-1.6269053423,-0.69314718056,-1.09861228867,1,1
5777,5777,-3.39512496651,1.02381909403,0,c.w.0-c.0,0.40084137432,1.60336549728,c.w.0-c.0,,,,,rescale,-3.39512496651,-1.60336549728,-0.69314718056,-1.09861228867,1,1
